date hour leadtime latitude longitude obs p0.2
20171110 18 0 59.9047 10.7864 1.4 0.32282386
20171111 6 0 59.9047 10.7864 0.0 0.99874965
20171111 18 0 59.9047 10.7864 0.0 0.9974965
20171112 6 0 59.9047 10.7864 0.0 0.99874965
20171112 18 0 59.9047 10.7864 0.0 0.99499451
20171113 6 0 59.9047 10.7864 0.0 1.0
20171113 18 0 59.9047 10.7864 0.0 0.99499965
20171114 6 0 59.9047 10.7864 0.0 0.64606043
20171114 18 0 59.9047 10.7864 0.0 0.995
20171115 6 0 59.9047 10.7864 0.0 0.99874965
20171116 0 0 59.9047 10.7864 0.0 0.99999965
20171116 12 0 59.9047 10.7864 0.0 0.74121828
20171118 0 0 59.9047 10.7864 0.0 0.99999965
20171118 12 0 59.9047 10.7864 0.0 0.85808639
20171119 0 0 59.9047 10.7864 0.2 0.55961284
20171120 12 0 59.9047 10.7864 0.0 0.99875
20171121 0 0 59.9047 10.7864 0.0 0.9975
20171121 12 0 59.9047 10.7864 0.0 0.99874965
20171122 0 0 59.9047 10.7864 0.0 0.90831294
20171122 12 0 59.9047 10.7864 0.2 0.49085064
20171123 0 0 59.9047 10.7864 0.5 0.12815717
20171123 12 0 59.9047 10.7864 0.1 0.26436547
20171124 0 0 59.9047 10.7864 0.0 0.99375
20171124 12 0 59.9047 10.7864 0.0 0.99499965
20171125 0 0 59.9047 10.7864 0.0 0.85159651
20171126 12 0 59.9047 10.7864 0.1 0.44053792
20171127 0 0 59.9047 10.7864 0.0 0.99625
20171127 12 0 59.9047 10.7864 0.0 0.92573407
20171128 0 0 59.9047 10.7864 0.0 0.61438334
20171128 12 0 59.9047 10.7864 0.0 0.62579265
20171129 0 0 59.9047 10.7864 0.0 0.87243531
20171129 12 0 59.9047 10.7864 0.0 0.9715848
20171130 12 0 59.9047 10.7864 0.0 0.88430059
20171201 18 0 59.9047 10.7864 0.0 1.0
20171202 12 0 59.9047 10.7864 0.0 0.80360204
20171203 0 0 59.9047 10.7864 0.0 0.99749965
20171203 12 0 59.9047 10.7864 0.0 0.99367612
20171204 0 0 59.9047 10.7864 0.0 0.99749965
20171204 12 0 59.9047 10.7864 0.0 0.99624965
20171205 0 0 59.9047 10.7864 0.0 0.99343715
20171205 12 0 59.9047 10.7864 0.0 0.9975
20171206 0 0 59.9047 10.7864 0.0 0.50914547
20171206 12 0 59.9047 10.7864 0.0 0.83979241
20171207 0 0 59.9047 10.7864 0.0 0.78006485
20171207 12 0 59.9047 10.7864 0.1 0.4400382
